allgenders_0age_avg_vote;allgenders_0age_votes;allgenders_18age_avg_vote;allgenders_18age_votes;allgenders_30age_avg_vote;allgenders_30age_votes;allgenders_45age_avg_vote;allgenders_45age_votes;males_allages_avg_vote;males_allages_votes;males_0age_avg_vote;males_0age_votes;males_18age_avg_vote;males_18age_votes;males_30age_avg_vote;males_30age_votes;males_45age_avg_vote;males_45age_votes;females_allages_avg_vote;females_allages_votes;females_0age_avg_vote;females_0age_votes;females_18age_avg_vote;females_18age_votes;females_30age_avg_vote;females_30age_votes;females_45age_avg_vote;females_45age_votes;votes;allgenders_allages_votes;allgenders_allages_avg_vote;main_actor;supporting_actor_1;supporting_actor_2
7.8;65.0;7.6;46103.0;7.3;62846.0;7.3;16887.0;7.4;106577.0;7.9;46.0;7.6;35388.0;7.3;50334.0;7.3;13107.0;7.6;27675.0;7.4;10.0;7.8;10132.0;7.5;11624.0;7.7;3481.0;125901.0;125901.0;7.6;Robert Downey Jr.;Robert Duvall;Vera Farmiga
6.5;10.0;6.9;11330.0;6.6;13852.0;6.6;3152.0;6.7;19358.0;7.1;5.0;6.9;6530.0;6.6;9618.0;6.6;2422.0;6.6;9850.0;6.2;4.0;6.7;4638.0;6.4;4055.0;6.8;676.0;28344.0;28344.0;6.8;Josh Radnor;Elizabeth Olsen;Richard Jenkins
9.3;3.0;6.7;396.0;5.7;464.0;5.9;180.0;5.9;885.0;8.0;1.0;6.2;263.0;5.5;374.0;5.7;127.0;7.5;327.0;10.0;2.0;7.7;133.0;7.3;85.0;6.9;49.0;1043.0;1043.0;7.4;Angela Sarafyan;Jamie Kennedy;Dave Sheridan
8.2;680.0;8.1;192348.0;7.8;212106.0;7.7;39088.0;7.9;405064.0;8.2;513.0;8.1;154890.0;7.8;179170.0;7.7;32859.0;8.1;77689.0;8.2;94.0;8.2;34748.0;8.0;29754.0;7.9;5475.0;444222.0;444222.0;8.1;Hugh Jackman;James McAvoy;Michael Fassbender
4.4;12.0;4.1;2133.0;4.4;5187.0;4.7;2013.0;4.3;7348.0;4.0;8.0;4.0;1400.0;4.3;3871.0;4.6;1574.0;4.6;2559.0;5.8;4.0;4.3;696.0;4.6;1240.0;5.0;404.0;9345.0;9345.0;4.5;Kevin Bacon;Radha Mitchell;David Mazouz
7.8;241.0;7.4;30851.0;7.2;25165.0;7.2;5961.0;7.3;47231.0;7.9;125.0;7.5;19653.0;7.2;19123.0;7.2;4759.0;7.3;19435.0;7.7;94.0;7.4;10633.0;7.2;5692.0;7.2;1078.0;62218.0;62218.0;7.4;Hailee Steinfeld;Haley Lu Richardson;Blake Jenner
5.9;15.0;6.4;15031.0;6.1;27266.0;6.3;7941.0;6.2;47676.0;5.9;14.0;6.4;13331.0;6.1;24645.0;6.3;7046.0;6.3;4976.0;6.0;1.0;6.4;1539.0;6.1;2300.0;6.5;767.0;50253.0;50253.0;6.4;Jason Statham;Agata Buzek;Vicky McClure
6.9;12.0;6.7;7429.0;6.4;10179.0;6.4;3588.0;6.3;14186.0;7.0;3.0;6.5;3325.0;6.2;7294.0;6.4;2922.0;6.8;7863.0;6.8;9.0;6.9;3989.0;6.7;2759.0;6.8;599.0;21208.0;21208.0;6.7;Saoirse Ronan;Tom Holland;George MacKay
7.3;14.0;7.2;5555.0;7.0;12474.0;7.0;5205.0;7.0;20250.0;7.1;9.0;7.2;4011.0;7.0;10318.0;7.0;4379.0;7.3;4618.0;9.0;4.0;7.4;1456.0;7.2;1987.0;7.2;746.0;23248.0;23248.0;7.1;Guy Pearce;Dakota Fanning;Emilia Jones
8.0;294.0;8.2;108689.0;8.0;122000.0;8.0;28340.0;8.1;222434.0;8.0;229.0;8.2;82870.0;8.0;98304.0;8.0;22454.0;8.1;56448.0;8.0;49.0;8.2;23987.0;8.0;21730.0;8.3;5287.0;259323.0;259323.0;8.1;Mark Ruffalo;Michael Keaton;Rachel McAdams
8.0;2.0;6.5;789.0;5.5;1167.0;5.1;361.0;5.5;1898.0;6.0;1.0;6.3;510.0;5.4;954.0;5.1;319.0;6.7;507.0;10.0;1.0;7.2;270.0;6.2;175.0;5.6;29.0;2319.0;2319.0;6.3;Adriana Ugarte;Alberto Ammann;Mario de la Rosa
8.0;60.0;7.8;49591.0;7.5;79936.0;7.2;13056.0;7.6;141543.0;8.0;57.0;7.8;46371.0;7.5;75072.0;7.2;12009.0;7.4;8013.0;9.0;2.0;7.6;2705.0;7.3;3988.0;7.0;795.0;142643.0;142643.0;7.8;Iko Uwais;Joe Taslim;Donny Alamsyah
9.2;73.0;4.7;1244.0;5.0;4516.0;4.6;1576.0;4.8;6601.0;3.3;5.0;4.7;1063.0;4.9;3803.0;4.6;1288.0;5.1;1243.0;9.8;67.0;4.6;164.0;5.2;649.0;4.7;257.0;7409.0;7409.0;6.6;Jim Carrey;Marton Csokas;Charlotte Gainsbourg
5.9;31.0;6.4;28224.0;6.1;44084.0;6.3;11840.0;6.2;79511.0;5.8;24.0;6.4;24710.0;6.1;39307.0;6.3;10388.0;6.2;9536.0;8.5;2.0;6.4;3195.0;6.1;4246.0;6.4;1248.0;84179.0;84179.0;6.4;Jason Statham;Jennifer Lopez;Michael Chiklis
7.3;334.0;7.3;119458.0;6.9;118400.0;6.8;18366.0;7.0;242955.0;7.2;263.0;7.2;101462.0;6.8;102674.0;6.7;15428.0;7.5;37934.0;8.0;39.0;7.7;16671.0;7.3;14195.0;7.4;2622.0;256558.0;256558.0;7.4;Vin Diesel;Paul Walker;Dwayne Johnson
7.4;64.0;7.4;73680.0;7.2;134886.0;7.2;31846.0;7.3;219766.0;7.4;55.0;7.5;62730.0;7.3;115358.0;7.2;26276.0;7.2;35818.0;7.3;3.0;7.2;10050.0;7.1;17662.0;7.3;5011.0;240476.0;240476.0;7.4;Nadine Velazquez;Denzel Washington;Carter Cabassa
6.9;51.0;6.9;27039.0;6.6;43771.0;6.6;11046.0;6.6;65760.0;6.8;33.0;6.8;17923.0;6.5;34327.0;6.5;8812.0;7.1;21885.0;7.3;14.0;7.3;8773.0;6.9;8883.0;7.0;2069.0;81907.0;81907.0;6.9;Halle Berry;Abigail Breslin;Morris Chestnut
6.5;164.0;6.8;23442.0;6.6;25876.0;6.6;5305.0;6.7;46697.0;6.4;131.0;6.8;17681.0;6.6;21015.0;6.6;4403.0;6.8;11811.0;6.6;15.0;6.8;5460.0;6.7;4516.0;6.9;808.0;54787.0;54787.0;6.8;Tom McGrath;Chris Miller;Christopher Knights
6.3;7.0;5.2;3331.0;4.8;5889.0;4.8;1943.0;4.9;10341.0;6.0;5.0;5.2;2821.0;4.8;5182.0;4.7;1684.0;5.2;1486.0;10.0;1.0;5.4;476.0;5.0;644.0;5.4;226.0;11170.0;11170.0;5.2;Paul Walker;Naima McLean;Gys de Villiers
6.0;43.0;6.2;39335.0;6.0;48941.0;5.8;11194.0;6.1;56414.0;5.6;19.0;6.2;17870.0;6.0;28741.0;5.7;6937.0;6.1;48335.0;6.2;18.0;6.2;20907.0;6.0;19564.0;6.0;4057.0;99513.0;99513.0;6.2;Matthew McConaughey;Channing Tatum;Olivia Munn
4.1;9.0;5.5;13061.0;5.2;19414.0;4.9;3227.0;5.2;18538.0;5.0;2.0;5.4;4511.0;5.1;10739.0;4.9;2379.0;5.4;18605.0;4.0;6.0;5.6;8375.0;5.3;8374.0;4.8;782.0;35711.0;35711.0;5.4;Kirsten Dunst;Rebel Wilson;Lizzy Caplan
8.4;11.0;7.1;1023.0;7.2;1267.0;6.5;223.0;7.0;2077.0;6.3;5.0;6.9;691.0;7.1;1026.0;6.5;188.0;7.5;642.0;9.8;6.0;7.4;311.0;7.6;222.0;6.7;31.0;2524.0;2524.0;7.4;Guanlin Ji;Shangqing Su;Timmy Xu
5.0;47.0;5.7;27044.0;5.4;41009.0;5.6;11020.0;5.5;66195.0;5.0;30.0;5.7;19331.0;5.3;33207.0;5.5;9173.0;5.8;17733.0;4.6;15.0;6.1;7384.0;5.6;7229.0;5.9;1667.0;79120.0;79120.0;5.7;Kit Harington;Carrie-Anne Moss;Emily Browning
8.0;2.0;5.5;589.0;5.5;2266.0;5.5;936.0;5.5;3639.0;6.0;1.0;5.5;536.0;5.5;2094.0;5.5;857.0;5.2;284.0;10.0;1.0;5.1;48.0;5.2;152.0;5.7;63.0;3793.0;3793.0;5.6;Richard Coyle;Bronson Webb;Agyness Deyn
7.0;183.0;6.9;62090.0;6.7;73718.0;6.6;14522.0;6.8;124694.0;7.0;123.0;6.9;45327.0;6.7;58780.0;6.6;11618.0;6.8;35275.0;7.4;36.0;6.8;15823.0;6.8;13930.0;6.8;2634.0;150513.0;150513.0;6.9;Ethan Hawke;Juliet Rylance;Fred Dalton Thompson
7.7;19.0;8.0;25076.0;7.7;41385.0;7.6;10091.0;7.8;61100.0;7.8;11.0;8.0;17249.0;7.7;32080.0;7.6;8089.0;7.9;19070.0;7.4;5.0;8.0;7384.0;7.8;8583.0;7.7;1761.0;76571.0;76571.0;8.0;Geoffrey Rush;Jim Sturgess;Sylvia Hoeks
6.7;17.0;7.2;26705.0;6.9;50048.0;6.7;11086.0;6.9;75871.0;6.7;7.0;7.1;20615.0;6.8;41970.0;6.6;9459.0;7.1;15544.0;6.4;7.0;7.3;5765.0;7.0;7392.0;6.8;1419.0;87856.0;87856.0;7.0;James McAvoy;Vincent Cassel;Rosario Dawson
6.7;63.0;6.6;43158.0;6.3;42316.0;6.0;6582.0;6.4;82202.0;6.5;50.0;6.6;33983.0;6.3;36123.0;6.0;5630.0;6.5;16712.0;7.6;9.0;6.7;8699.0;6.4;5705.0;6.3;820.0;92119.0;92119.0;6.7;Jake Johnson;Damon Wayans Jr.;Rob Riggle
5.8;17.0;5.8;5548.0;5.5;7844.0;6.1;4413.0;5.6;13170.0;5.8;6.0;5.5;3378.0;5.4;5565.0;6.0;3171.0;6.3;6175.0;4.4;6.0;6.3;2093.0;6.1;2186.0;6.7;1180.0;17822.0;17822.0;6.3;Greg Kinnear;Kelly Reilly;Thomas Haden Church
7.5;2.0;6.3;62.0;6.3;156.0;6.4;135.0;6.3;289.0;6.0;1.0;6.0;33.0;6.3;117.0;6.4;125.0;6.4;88.0;9.0;1.0;6.6;29.0;6.3;39.0;6.3;10.0;355.0;355.0;6.4;Ole Kroes;Maas Bronkhuyzen;Remko Vrijdag
6.0;16.0;5.8;12306.0;5.5;18515.0;5.5;4853.0;5.5;20575.0;6.0;10.0;5.6;5007.0;5.4;10946.0;5.4;3397.0;5.8;17078.0;6.0;6.0;6.0;7122.0;5.7;7299.0;5.6;1365.0;35690.0;35690.0;5.8;Robert De Niro;Katherine Heigl;Diane Keaton
7.8;80.0;7.4;65713.0;7.0;97844.0;6.8;19329.0;7.2;158793.0;7.7;69.0;7.4;52755.0;7.0;81666.0;6.8;16072.0;7.2;31805.0;8.6;10.0;7.4;12150.0;7.1;14857.0;7.0;2887.0;182966.0;182966.0;7.2;Michael Pitt;Michael Stuhlbarg;Sam Rockwell
7.3;3.0;7.6;5916.0;7.4;11275.0;7.3;3913.0;7.4;12575.0;7.0;2.0;7.6;2605.0;7.3;6737.0;7.3;2683.0;7.6;9345.0;8.0;1.0;7.7;3226.0;7.5;4377.0;7.5;1176.0;21107.0;21107.0;7.6;Julianne Moore;Steve Coogan;Alexander Skarsgård
7.2;43.0;7.6;39255.0;7.3;68700.0;7.3;18482.0;7.4;112691.0;7.2;37.0;7.6;33141.0;7.3;58295.0;7.3;14932.0;7.2;19783.0;7.2;4.0;7.3;5615.0;7.1;9526.0;7.4;3209.0;126480.0;126480.0;7.4;Matthew McConaughey;Reese Witherspoon;Tye Sheridan
5.3;24.0;5.7;2650.0;5.1;3789.0;5.3;1144.0;5.3;7188.0;5.4;16.0;5.6;2126.0;5.1;3328.0;5.3;1026.0;5.7;1122.0;3.8;5.0;5.9;484.0;5.3;409.0;5.7;97.0;7607.0;7607.0;5.6;Scott Eastwood;Freddie Thorp;Ana de Armas
6.9;303.0;6.7;37668.0;6.6;48677.0;6.7;13026.0;6.6;74945.0;6.5;157.0;6.6;22677.0;6.5;35531.0;6.7;10317.0;6.9;32564.0;7.6;120.0;6.9;14313.0;6.8;12376.0;6.9;2463.0;99674.0;99674.0;6.8;Eva Green;Asa Butterfield;Samuel L. Jackson
7.0;5.0;6.3;793.0;6.1;3574.0;6.2;1504.0;6.1;5180.0;7.3;3.0;6.3;620.0;6.1;2997.0;6.2;1290.0;6.4;876.0;7.0;1.0;6.3;161.0;6.3;482.0;6.6;166.0;5876.0;5876.0;6.2;Quim Gutiérrez;Jose Coronado;Marta Etura
6.3;95.0;5.9;40496.0;5.8;48080.0;5.9;10300.0;5.9;76719.0;5.9;56.0;5.9;26038.0;5.8;37376.0;5.9;8238.0;5.9;28124.0;7.2;29.0;6.0;13897.0;5.8;10051.0;5.9;1868.0;98971.0;98971.0;6.1;Julianne Moore;Chloë Grace Moretz;Gabriella Wilde
6.3;95.0;5.9;40496.0;5.8;48080.0;5.9;10300.0;5.9;76719.0;5.9;56.0;5.9;26038.0;5.8;37376.0;5.9;8238.0;5.9;28124.0;7.2;29.0;6.0;13897.0;5.8;10051.0;5.9;1868.0;98971.0;98971.0;6.1;Julianne Moore;Chloë Grace Moretz;Gabriella Wilde
4.8;4.0;4.8;2439.0;4.7;4049.0;4.9;1298.0;4.8;6031.0;4.5;2.0;4.8;1441.0;4.7;3202.0;4.9;1133.0;4.8;2026.0;4.0;1.0;4.8;972.0;4.8;805.0;5.1;142.0;7790.0;7790.0;5.0;Ashley Hinshaw;Lili Taylor;Dev Patel
5.2;21.0;5.2;308.0;5.2;529.0;5.3;163.0;5.2;899.0;4.5;16.0;5.2;241.0;5.1;458.0;5.3;130.0;5.3;170.0;7.3;5.0;4.9;60.0;5.5;64.0;5.5;30.0;1021.0;1021.0;5.9;John Schwab;Jo Wyatt;Flaminia Fegarotti
3.2;17.0;4.8;627.0;4.9;1278.0;5.0;336.0;4.7;1833.0;2.9;11.0;4.4;423.0;4.7;931.0;4.8;270.0;5.7;635.0;4.8;4.0;5.9;167.0;5.4;309.0;6.2;55.0;2258.0;2258.0;5.2;Pitbull;Ice-T;Kelly Clarkson
8.4;69.0;8.4;3978.0;8.2;3939.0;8.2;1496.0;8.3;8975.0;8.3;49.0;8.4;3396.0;8.2;3341.0;8.2;1230.0;8.2;1283.0;9.0;4.0;8.4;424.0;8.1;499.0;7.9;218.0;9482.0;9482.0;8.4;Matt Damon;Christian Bale;Jon Bernthal
6.1;5.0;6.8;6122.0;6.5;11981.0;6.5;4218.0;6.6;16753.0;6.3;3.0;6.9;3922.0;6.5;8789.0;6.5;3281.0;6.5;6366.0;6.5;2.0;6.7;2104.0;6.4;3036.0;6.6;866.0;22326.0;22326.0;6.6;Marion Cotillard;Joaquin Phoenix;Jeremy Renner
6.1;223.0;6.0;91241.0;5.7;99075.0;5.5;14795.0;5.8;187455.0;6.1;170.0;6.0;74107.0;5.7;84873.0;5.5;12792.0;6.0;33498.0;6.1;25.0;6.2;15827.0;5.8;12831.0;5.7;1717.0;205334.0;205334.0;6.0;Bradley Cooper;Ed Helms;Zach Galifianakis
7.5;620.0;7.8;191523.0;7.3;187485.0;7.2;38390.0;7.3;329859.0;7.3;375.0;7.6;127221.0;7.2;143573.0;7.1;30018.0;8.1;123268.0;7.8;181.0;8.2;61504.0;7.9;41216.0;7.8;7696.0;418018.0;418018.0;7.7;Jennifer Lawrence;Liam Hemsworth;Jack Quaid
6.7;535.0;6.8;122674.0;6.5;122798.0;6.6;25475.0;6.5;216034.0;6.4;309.0;6.6;81968.0;6.4;94471.0;6.5;20200.0;7.2;77920.0;7.4;169.0;7.4;38712.0;7.1;26452.0;7.2;4815.0;271482.0;271482.0;6.8;Jennifer Lawrence;Josh Hutcherson;Liam Hemsworth
6.8;493.0;6.7;76911.0;6.4;82406.0;6.4;18008.0;6.4;143583.0;6.5;291.0;6.6;51798.0;6.3;64208.0;6.4;14674.0;7.0;48396.0;7.4;157.0;7.2;23585.0;6.9;16871.0;7.0;3003.0;177818.0;177818.0;6.7;Jennifer Lawrence;Josh Hutcherson;Liam Hemsworth
7.3;3.0;6.7;3048.0;6.6;3229.0;6.4;277.0;6.6;6086.0;8.0;2.0;6.7;2752.0;6.6;2887.0;6.3;224.0;6.7;707.0;6.0;1.0;6.7;279.0;6.6;325.0;6.9;51.0;6557.0;6557.0;6.7;Vidya Balan;Emraan Hashmi;Tusshar Kapoor
6.3;3.0;6.9;2844.0;6.7;7329.0;6.6;2434.0;6.7;10859.0;7.0;2.0;6.9;2166.0;6.7;6147.0;6.6;2105.0;6.8;2096.0;5.0;1.0;6.9;630.0;6.8;1085.0;6.6;284.0;12610.0;12610.0;6.7;Jan Bijvoet;Hadewych Minis;Jeroen Perceval
7.0;59.0;8.6;24700.0;7.9;20818.0;5.7;1877.0;8.2;49356.0;7.6;45.0;8.7;23798.0;7.9;19771.0;5.8;1620.0;6.7;2145.0;2.7;11.0;7.5;768.0;6.6;940.0;4.8;233.0;47454.0;47454.0;8.4;Manoj Bajpayee;Richa Chadha;Nawazuddin Siddiqui
6.5;4.0;7.6;3574.0;7.3;6083.0;7.1;1656.0;7.4;8987.0;7.0;3.0;7.6;2362.0;7.3;4806.0;7.0;1392.0;7.4;2696.0;5.0;1.0;7.5;1146.0;7.3;1177.0;7.2;231.0;11317.0;11317.0;7.4;Tom Schilling;Katharina Schüttler;Justus von Dohnányi
5.7;53.0;5.2;32109.0;5.0;38412.0;5.0;7188.0;5.1;61715.0;5.2;32.0;5.2;21661.0;5.0;29725.0;5.0;5879.0;5.3;21024.0;7.0;15.0;5.4;9982.0;5.2;8165.0;5.2;1161.0;77762.0;77762.0;5.2;Cameron Diaz;Jason Segel;Rob Corddry
5.8;123.0;6.0;62208.0;5.7;93071.0;5.4;23129.0;5.8;157674.0;5.8;93.0;6.0;48774.0;5.8;78318.0;5.4;19169.0;5.8;32419.0;5.8;21.0;6.0;12672.0;5.7;13451.0;5.4;3559.0;178531.0;178531.0;5.7;Russell Crowe;Jennifer Connelly;Ray Winstone
7.2;312.0;7.0;43201.0;6.8;56717.0;6.9;14750.0;6.8;105966.0;7.1;248.0;7.0;35121.0;6.7;48192.0;6.8;12405.0;7.1;19439.0;7.8;42.0;7.2;7445.0;7.0;7709.0;7.2;2082.0;114980.0;114980.0;7.1;Elodie Yung;Ryan Reynolds;Tsuwayuki Saotome
6.9;80.0;6.2;12439.0;6.0;21596.0;6.3;8032.0;6.1;38968.0;7.0;48.0;6.1;9640.0;6.0;18797.0;6.3;6956.0;6.5;6883.0;6.6;31.0;6.6;2607.0;6.4;2505.0;6.6;943.0;42147.0;42147.0;6.3;Dylan O'Brien;Charlotte Vega;Christopher Bomford
6.4;171.0;6.5;41552.0;6.4;62647.0;6.5;17966.0;6.4;105999.0;6.2;102.0;6.5;31332.0;6.4;52106.0;6.5;15167.0;6.4;23771.0;6.9;60.0;6.5;9627.0;6.4;9567.0;6.5;2463.0;122336.0;122336.0;6.5;George Clooney;Hugh Laurie;Britt Robertson
5.5;21.0;5.5;2924.0;5.4;5869.0;5.6;1998.0;5.4;9303.0;5.4;14.0;5.4;2203.0;5.4;4743.0;5.6;1583.0;5.6;2367.0;4.2;4.0;5.6;679.0;5.5;1049.0;5.8;386.0;10812.0;10812.0;5.5;Robert Jon Mello;Ed Helms;Retta
5.3;7.0;5.8;3023.0;5.5;6245.0;5.8;2306.0;5.6;11072.0;5.8;4.0;5.8;2611.0;5.4;5756.0;5.8;2152.0;5.9;976.0;7.5;2.0;6.0;380.0;5.8;419.0;6.1;119.0;11581.0;11581.0;5.7;Mariya Smolnikova;Yanina Studilina;Pyotr Fyodorov
7.2;13.0;7.0;8342.0;6.9;17011.0;7.0;5997.0;6.8;21455.0;6.9;8.0;6.9;4614.0;6.8;11357.0;6.9;4244.0;7.2;11521.0;8.3;3.0;7.1;3601.0;7.1;5400.0;7.3;1644.0;31363.0;31363.0;7.1;Kate Winslet;Josh Brolin;Gattlin Griffith
6.0;3.0;6.0;840.0;5.8;2534.0;5.5;1306.0;5.8;4230.0;4.5;2.0;6.0;705.0;5.8;2197.0;5.5;1092.0;5.6;677.0;9.0;1.0;5.6;126.0;5.7;307.0;5.4;192.0;4683.0;4683.0;5.8;Robert De Niro;Leslie Mann;Harvey Keitel
6.9;6.0;7.2;3171.0;6.9;5784.0;6.8;2242.0;6.9;8102.0;7.7;3.0;7.1;1931.0;6.9;4118.0;6.7;1642.0;7.2;3555.0;6.7;3.0;7.3;1182.0;7.1;1602.0;7.2;549.0;11203.0;11203.0;7.1;Mark Ruffalo;Zoe Saldana;Imogene Wolodarsky
6.9;8.0;6.1;7670.0;6.0;26222.0;6.1;7916.0;6.1;39580.0;6.5;7.0;6.1;6722.0;6.0;23630.0;6.1;7090.0;5.9;3934.0;10.0;1.0;5.9;835.0;5.9;2192.0;6.1;662.0;41816.0;41816.0;6.1;Antonio Banderas;Dylan McDermott;Melanie Griffith
6.1;8.0;6.8;12508.0;6.7;31756.0;6.9;11322.0;6.8;50612.0;5.7;6.0;6.8;10612.0;6.7;27568.0;6.9;9759.0;6.7;7334.0;8.0;1.0;6.7;1747.0;6.6;3728.0;7.0;1351.0;55594.0;55594.0;6.8;Grigoriy Dobrygin;Philip Seymour Hoffman;Homayoun Ershadi
6.7;210.0;6.9;42811.0;6.7;61786.0;6.5;13959.0;6.7;105383.0;6.6;153.0;6.8;33331.0;6.6;50265.0;6.4;11224.0;7.2;25036.0;7.2;45.0;7.3;8820.0;7.2;10632.0;7.1;2478.0;118766.0;118766.0;7.0;Charlie Hunnam;Astrid Bergès-Frisbey;Jude Law
7.3;81.0;6.8;20835.0;6.4;17240.0;6.6;4137.0;6.5;20253.0;5.9;13.0;6.8;7469.0;6.3;8528.0;6.4;2598.0;6.7;25387.0;7.6;50.0;6.9;12955.0;6.5;8433.0;6.9;1473.0;42293.0;42293.0;7.0;Michelle Monaghan;James Marsden;Luke Bracey
6.6;76.0;6.5;21504.0;6.0;27249.0;5.5;6077.0;6.2;46404.0;6.6;54.0;6.7;15756.0;6.1;22366.0;5.5;5215.0;5.8;11505.0;6.6;18.0;6.0;5338.0;5.6;4412.0;5.1;727.0;54906.0;54906.0;6.2;Elle Fanning;Karl Glusman;Jena Malone
5.5;7.0;5.7;1939.0;5.6;2508.0;5.9;1598.0;5.7;4253.0;5.0;1.0;5.7;982.0;5.6;1774.0;5.9;1233.0;5.7;2148.0;5.7;6.0;5.7;927.0;5.5;706.0;5.9;334.0;6052.0;6052.0;5.8;Steve Tom;Paul Sorvino;Peter Mackenzie
5.2;4.0;6.4;5116.0;6.1;12424.0;6.3;5379.0;6.2;18871.0;4.5;2.0;6.4;3736.0;6.1;9869.0;6.3;4375.0;6.1;4892.0;6.0;2.0;6.2;1312.0;6.1;2370.0;6.3;912.0;22923.0;22923.0;6.2;Oscar Isaac;Viggo Mortensen;Kirsten Dunst
6.2;46.0;6.1;12057.0;5.9;18570.0;6.0;5230.0;5.9;28861.0;5.8;29.0;6.0;8199.0;5.8;14424.0;6.0;4221.0;6.2;9197.0;7.6;10.0;6.3;3662.0;6.1;3863.0;6.3;913.0;35903.0;35903.0;6.1;Daniel Radcliffe;Jessica Brown Findlay;Bronson Webb
8.1;210.0;8.3;120980.0;8.0;145139.0;7.8;28877.0;8.1;276832.0;8.1;173.0;8.3;103925.0;8.0;126375.0;7.8;24859.0;8.0;39289.0;7.7;20.0;8.2;15622.0;7.9;16769.0;7.8;3505.0;295206.0;295206.0;8.2;Chris Hemsworth;Daniel Brühl;Olivia Wilde
8.3;628.0;8.1;37125.0;7.8;35831.0;7.7;7728.0;7.9;72725.0;8.2;386.0;8.1;28512.0;7.8;29417.0;7.7;6344.0;8.0;14612.0;8.4;86.0;8.0;6351.0;7.9;5208.0;7.9;1117.0;81312.0;81312.0;8.0;Tom Hanks;Tim Allen;Annie Potts
6.3;172.0;6.8;26395.0;6.6;33741.0;6.7;6441.0;6.7;55558.0;6.2;129.0;6.7;18825.0;6.6;26989.0;6.7;5385.0;6.9;16022.0;6.6;34.0;7.0;7200.0;6.8;6259.0;7.1;950.0;66749.0;66749.0;6.8;Jeffrey Wright;Frances McDormand;Maleah Nipay-Padilla
6.7;99.0;6.5;56174.0;6.4;77436.0;6.1;13120.0;6.5;141861.0;6.7;74.0;6.6;50299.0;6.4;69762.0;6.2;11217.0;6.0;15034.0;7.0;18.0;6.1;5204.0;6.0;6736.0;5.9;1685.0;146829.0;146829.0;6.5;Mark Wahlberg;Dwayne Johnson;Anthony Mackie
7.5;71.0;7.6;40695.0;7.3;46371.0;7.3;11469.0;7.4;70686.0;7.4;43.0;7.6;24556.0;7.3;32411.0;7.3;8635.0;7.5;34135.0;7.7;20.0;7.5;15491.0;7.4;13199.0;7.5;2599.0;98606.0;98606.0;7.6;James Corden;Keira Knightley;Mark Ruffalo
6.9;19.0;5.4;4628.0;4.8;2807.0;4.9;193.0;5.1;7506.0;6.7;14.0;5.4;4280.0;4.8;2626.0;4.8;137.0;5.1;612.0;7.3;5.0;5.1;323.0;4.8;168.0;5.5;53.0;7647.0;7647.0;6.2;Akshay Kumar;John Abraham;Asin
7.7;16.0;7.2;3110.0;7.0;6957.0;7.0;2605.0;7.0;10154.0;7.4;11.0;7.1;1960.0;7.0;5439.0;7.0;2229.0;7.3;3011.0;7.7;3.0;7.4;1097.0;7.2;1387.0;7.2;325.0;12688.0;12688.0;7.2;Helena Bonham Carter;Judy Davis;Callum Keith Rennie
6.4;1032.0;7.0;167343.0;6.9;182883.0;6.9;36432.0;6.9;342821.0;6.2;758.0;6.9;128835.0;6.8;150675.0;6.9;29729.0;7.4;78770.0;7.3;147.0;7.4;35402.0;7.2;29254.0;7.4;6028.0;387690.0;387690.0;7.1;Chris Hemsworth;Natalie Portman;Tom Hiddleston
5.1;142.0;5.4;16139.0;5.2;32259.0;5.3;9987.0;5.2;53178.0;5.2;115.0;5.3;12540.0;5.1;27050.0;5.3;8515.0;5.7;10632.0;4.6;19.0;5.8;3357.0;5.6;4749.0;5.7;1294.0;58527.0;58527.0;5.5;Gerard Butler;Jim Sturgess;Abbie Cornish
7.3;336.0;7.3;91650.0;7.0;79002.0;7.0;16181.0;6.9;112656.0;7.0;136.0;7.1;43387.0;6.9;49310.0;6.9;11052.0;7.5;89361.0;7.7;147.0;7.5;46722.0;7.4;28605.0;7.4;4843.0;187169.0;187169.0;7.4;Anna Kendrick;Skylar Astin;Ben Platt
6.5;6.0;6.6;4722.0;6.1;7115.0;6.0;2328.0;5.6;4198.0;4.0;1.0;5.7;627.0;5.5;2208.0;5.6;1167.0;6.6;10665.0;7.4;5.0;6.8;4004.0;6.5;4813.0;6.5;1124.0;14171.0;14171.0;6.6;Keri Russell;JJ Feild;Bret McKenzie
6.1;249.0;6.4;19169.0;6.2;25003.0;6.1;4723.0;6.2;44115.0;5.9;202.0;6.3;14992.0;6.2;20866.0;6.1;4025.0;6.5;9451.0;6.9;30.0;6.6;3893.0;6.4;3829.0;6.4;618.0;49144.0;49144.0;6.5;Jason Sudeikis;Josh Gad;Danny McBride
6.1;277.0;6.6;26531.0;6.3;28108.0;6.1;5532.0;6.3;48898.0;5.9;200.0;6.5;18430.0;6.3;21972.0;6.1;4519.0;6.7;15945.0;6.4;52.0;6.8;7722.0;6.6;5799.0;6.4;900.0;60448.0;60448.0;6.6;Bill Hader;Anna Faris;James Caan
7.7;17.0;5.8;4365.0;5.3;2788.0;5.4;235.0;5.6;7120.0;7.7;13.0;5.8;3970.0;5.3;2533.0;5.2;175.0;5.6;742.0;7.7;3.0;5.6;374.0;5.5;241.0;6.0;56.0;7405.0;7405.0;6.6;Akshay Kumar;John Abraham;Deepika Padukone
